주차장명,주소,월 정기권 금액,위도,경도,
마장동(건물) 공영주차장(구),성동구 마장동 463-2,20000,,,0
영등포여고 공영(구),영등포구 신길동 184-3,65000,,,
당산근린공원 공영(구),영등포구 당산동3가 385-0,100000,,,
대림운동장(구),영등포구 대림동 780-0,65000,,,
은평평화공원지하 공영주차장(구),은평구 녹번동 153-1,120000,,,
압구정 428 공영주차장(구),강남구 압구정동 428-0,200000,,,
포이초교 공영주차장(구),강남구 개포동 1273-0,120000,,,
구로디지털단지역 공영주차장(시),구로구 구로동 810-3,168000,37.48543179,126.9012433,
논현로22길(구),강남구 개포동 1266-0,120000,,,
신당동 공영주차장(구),중구 신당동 300-6,175000,,,
남산동 공영주차장(구),중구 남산동2가 30-4,240000,,,
역삼1문화센터 공영주차장(구),강남구 역삼동 829-20,280000,,,
언북초교 공영주차장(구),강남구 청담동 27-0,180000,,,
삼성1문화센터 공영주차장(구),강남구 삼성동 161-2,280000,,,
논현초교 공영주차장(구),강남구 논현동 168-0,180000,,,
언주초 공영주차장(구),강남구 도곡동 922-0,120000,,,
구파발역 공영주차장(시),은평구 진관동 70-1,109000,37.638209,126.918987,
살곶이(평면) 공영주차장(구),성동구 사근동 104-0,,,,
마장축산물시장(건물) 공영주차장(구),성동구 마장동 525-1,30000,,,
볏골공원 지하공영주차장(구),강서구 화곡동 98-99,60000,,,
잠원동 방음언덕형 공영주차장(구),서초구 잠원동 10-33,120000,,,
반포서래 공영주차장(구),서초구 반포동 95-13,,,,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48964379,126.9259545,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48968198,126.9256947,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48773442,126.9312163,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48804535,126.9314412,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48809036,126.9313431,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48695963,126.9329544,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48685341,126.9331906,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48800038,126.9315393,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48968909,126.9256334,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48756582,126.9315934,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48687558,126.9331415,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48895446,126.9294606,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.4884149,126.9306418,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48758782,126.9315441,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48893304,126.92951,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48806796,126.9313923,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48877237,126.9298501,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48843885,126.9305924,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48741271,126.9328983,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48811293,126.9312942,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48881637,126.9297514,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48750347,126.9326947,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48848513,126.9304936,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48719836,126.9324243,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48794759,126.9307471,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48745265,126.9318469,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48802277,126.9314901,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48962361,126.9260862,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48767029,126.9313598,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.4884613,126.930543,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48953571,126.9265709,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48904612,126.9292571,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48717617,126.9324736,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48900089,126.9293588,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48792604,126.9307967,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48704645,126.9327587,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48855776,126.9303395,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48748023,126.9327456,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48958799,126.9263046,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48879434,126.9298008,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48959749,126.9262478,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48961411,126.9261475,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48891161,126.9295578,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.4873458,126.9330511,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48783229,126.9310132,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48745665,126.9327965,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48775652,126.9311671,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48702428,126.9328079,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48875039,126.9298996,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48908779,126.9291688,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48853367,126.9303904,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48839206,126.9306914,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.4891104,126.9291179,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48739059,126.9329492,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48736847,126.9329987,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48858099,126.9293242,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.4890235,126.9293079,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48897708,126.9294097,
봉천복개3 공영주차장(시),관악구 신림동 1467-3,162000,37.48851031,126.9304427,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46658718,126.8898141,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46654071,126.8900319,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46658651,126.8900567,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46658707,126.8898868,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46654151,126.8899352,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46658711,126.8898631,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46658655,126.890032,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46658696,126.8899594,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46654105,126.8900067,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46658692,126.8899831,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46658703,126.8899109,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46660227,126.8900981,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46654581,126.890098,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46658714,126.8898386,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.4665412,126.8899108,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46654123,126.8898867,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46654131,126.8898385,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46654108,126.889983,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46658699,126.8899346,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46654127,126.889863,
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,160000,37.46658688,126.8900068,
신답고가 주변(구),동대문구 답십리동 530-6,120000,,,
동대문소방서노상(구),동대문구 장안동 434-0,120000,,,
여의도공원앞1 노상주차장(구),영등포구 여의도동 2-11,200000,,,
청계2(북2) 공영주차장(시),종로구 관수동 91-4,0,37.56882965,126.9963054,
청계2(북2) 공영주차장(시),종로구 관수동 91-4,0,37.56896044,126.997456,
청계2(북2) 공영주차장(시),종로구 관수동 91-4,0,37.56894623,126.9973307,
청계2(북2) 공영주차장(시),종로구 관수동 91-4,0,37.56895335,126.9973934,
청계2(북2) 공영주차장(시),종로구 관수동 91-4,0,37.56896653,126.9975182,
청계2(북2) 공영주차장(시),종로구 관수동 91-4,0,37.56878199,126.9959106,
청계2(북2) 공영주차장(시),종로구 관수동 91-4,0,37.56882441,126.9962378,
청계2(북2) 공영주차장(시),종로구 관수동 91-4,0,37.56877674,126.9958474,
청계2(북2) 공영주차장(시),종로구 관수동 91-4,0,37.56877035,126.9957864,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56959507,127.0007264,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56962119,127.0008557,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56963304,127.0009179,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56919089,126.9986443,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56958071,127.0006174,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56928478,126.9991122,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56957034,127.00059,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56922056,126.9987959,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56916536,126.9985156,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56917898,126.9985805,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56927065,126.9990456,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56924576,126.998914,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56929756,126.9991789,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56958147,127.0006567,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56925787,126.9989798,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56960989,127.0007946,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56967214,127.001126,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56964972,127.0010152,
청계3(북1) 공영주차장(시),종로구 예지동 140-1,0,37.56966045,127.0010714,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.49293677,126.882609,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.49274815,126.8824956,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.4928513,126.882464,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.492845,126.882639,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.49279709,126.8825584,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.49283218,126.8824385,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.4928576,126.8826674,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.49287143,126.8827018,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.49296464,126.8827032,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.4928816,126.8827362,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.49288559,126.8825117,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.49288926,126.8827706,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.49294669,126.8826389,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.49292208,126.8825791,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.49276606,126.8825195,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.49281037,126.8824132,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.49281594,126.8825823,
가마산고가밑 공영주차장(시),구로구 구로동 414-13,0,37.49295594,126.8826702,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56933702,127.0012203,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56904563,126.9996694,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56881311,126.9985017,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56883774,126.9986273,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56931358,127.0010931,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56934864,127.001284,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56905815,126.9997322,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56902091,126.9995433,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56879022,126.9983842,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56880167,126.998443,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56895905,126.9992288,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.5693254,127.0011563,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56907066,126.9997955,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56898377,126.9993549,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56899628,126.9994177,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56903312,126.9996061,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56884923,126.9986998,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56897125,126.9992916,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.56882563,126.9985651,
청계3(남) 공영주차장(시),중구 주교동 51-3,0,37.5690088,126.999481,
청계6(청평화) 공영주차장(시),중구 신당동 217-91 0,0,37.56959934,127.0150827,
청계6(청평화) 공영주차장(시),중구 신당동 217-91 0,0,37.56959414,127.0147299,
청계6(청평화) 공영주차장(시),중구 신당동 217-91 0,0,37.56960064,127.0151483,
청계6(청평화) 공영주차장(시),중구 신당동 217-91 0,0,37.56960075,127.015214,
청계6(청평화) 공영주차장(시),중구 신당동 217-91 0,0,37.56959839,127.0150174,
남대문 화물 공영주차장(시),중구 남대문로4가 24-1,,37.56071536,126.977142,
남대문 화물 공영주차장(시),중구 남대문로4가 24-1,,37.56089728,126.977817,
남대문 화물 공영주차장(시),중구 남대문로4가 24-1,,37.56096448,126.9781343,
남대문 화물 공영주차장(시),중구 남대문로4가 24-1,,37.56069448,126.9770804,
남대문 화물 공영주차장(시),중구 남대문로4가 24-1,,37.56094985,126.9780686,
남대문 화물 공영주차장(시),중구 남대문로4가 24-1,,37.56092361,126.9779427,
남대문 화물 공영주차장(시),중구 남대문로4가 24-1,,37.56091076,126.9778802,
남대문 화물 공영주차장(시),중구 남대문로4가 24-1,,37.56093651,126.9780058,
남대문 화물 공영주차장(시),중구 남대문로4가 24-1,,37.56067339,126.9770198,
신설동 공영주차장(시),동대문구 신설동 114-29,84000,37.57252061,127.0242568,
천호2동노외주차장(구),강동구 천호동 457-7,,,,
구의3동 공영주차장(구),광진구 구의동 219-15,0,,,
광진광장 공영주차장(구),광진구 군자동 374-9,0,,,
암사1동 주차장(구),강동구 암사동 59-2,80000,,,
망원1-2 공영주차장(구),마포구 망원동 403-2,140000,,,
영등포동제3공영(구),영등포구 영등포동4가 442-0,120000,,,
청파동1마을공원공영주차장(구),용산구 청파동3가 118-102,98000,,,
영등포구청역 공영주차장(시),영등포구 당산동3가 370-3,134000,37.52432737,126.8954889,
잠실역 공영주차장(시),송파구 신천동 27-0,275000,37.51427683,127.1034141,
장안2동 공영주차장(시),동대문구 장안동 286-9,84000,37.5782752,127.070619,
당산노외 공영주차장(시),영등포구 당산동3가 2-1,168000,37.52625065,126.8994538,
명일파출소 공영주차장(시),강동구 명일동 47-9,162000,37.55361065,127.1559121,
도곡로21길 7 공영주차장(구),강남구 역삼동 795-25,280000,,,
탄천제2호 공영주차장(구),강남구 일원동 4-49,70000,,,
영희초교 공영주차장(구),강남구 일원동 617-0,70000,,,
개봉1동 노외주차장(구),구로구 개봉동 134-8,75000,,,
송정동(건물) 공영주차장(구),성동구 송정동 68-57,30000,,,
동작대교 공영주차장(시),용산구 용산동6가 69-11,80000,37.518577,126.983287,
개화역 공영주차장(시),강서구 개화동 664-0,109000,37.57798421,126.7982122,
신대방역 공영주차장(시),관악구 신림동 498-0,168000,37.48830327,126.9145228,
구로디지털단지역(상) 공영주차장(시),관악구 신림동 1677-5,168000,37.48481135,126.9032339,
일원터널 공영주차장(시),강남구 일원동 722-1,84000,37.48285728,127.079372,
창동역(서) 공영주차장(시),도봉구 창동 330-0,168000,37.65237042,127.0456768,
청암공영주차장(무인)(구),강북구 미아동 791-1694,60000,,,
은혜공영주차장(무인)(구),강북구 미아동 791-1049,60000,,,
수유일공원 공영주차장(구),강북구 수유동 605-407,100000,,,
번2동 공영주차장(무인)(구),강북구 번동 148-140,60000,,,
미아동 공영주차장(구),강북구 미아동 222-100,80000,,,
석계역 공영주차장(시),노원구 월계동 50-9,168000,37.615292,127.062997,
동구로 공영주차장(시),구로구 구로동 94-1,168000,37.49510602,126.8918616,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46581074,126.8868008,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.4659915,126.8874128,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46585945,126.886967,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46598829,126.8871259,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46601541,126.8874919,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.4658692,126.8870002,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46600346,126.8874524,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46587894,126.8870334,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46598553,126.8873931,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46574622,126.8870666,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46597358,126.8873535,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46592765,126.8871996,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.465801,126.8867676,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46575072,126.8870837,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46599748,126.8874326,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46595658,126.8870119,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46573721,126.8870323,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46602138,126.8875116,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46583997,126.8869005,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46594073,126.8869549,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46602,126.88724,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46593739,126.8872329,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46584971,126.8869337,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46597955,126.8873733,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46591791,126.8871664,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46582048,126.886834,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46597244,126.8870689,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46602736,126.8875314,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46575522,126.8871008,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46583023,126.8868673,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46600415,126.887183,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46589842,126.8870999,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46588868,126.8870667,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46600943,126.8874721,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46574171,126.8870494,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.46590816,126.8871332,
가산동 금천교 공영주차장(시),금천구 가산동 691-3,140000,37.4659676,126.8873338,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53249922,126.9007705,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53258231,126.9008395,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53226891,126.9005856,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53253601,126.900798,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53232003,126.9006281,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53241255,126.9007014,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53246127,126.9007439,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.5322108,126.9005383,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.532517,126.9007852,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53235797,126.9006576,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53230224,126.9006148,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53248026,126.9007572,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53260008,126.9008543,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53244226,126.9007296,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53256573,126.9008262,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53223098,126.9005545,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53225113,126.9005708,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53237698,126.9006719,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.5321894,126.900521,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53216832,126.900505,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.532339,126.9006428,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53239477,126.9006866,
당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,,37.53261905,126.9008675,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56618265,126.990359,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.566206,126.990783,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56702745,126.9978968,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56666492,126.9997969,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56666777,126.996969,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56640768,126.9947301,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56704653,126.9983472,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56637687,126.9940677,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56657392,126.9948799,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56633722,126.993251,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56637312,126.9940033,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56634016,126.9933149,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56667666,126.9971609,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56634314,126.9933788,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56691568,127.0017721,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56712412,126.9982371,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56652194,126.9939617,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56663828,126.9963892,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56639477,126.9944518,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56669797,127.0004495,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56624806,126.9915838,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56691184,126.9985381,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.5665769,126.9949439,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56683734,127.0001404,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56650217,126.9936275,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56687621,127.0009445,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56664646,126.999454,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56653429,126.9942188,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56680881,126.9995786,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56690142,127.0015167,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56670141,127.0005134,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56656096,126.994622,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.5668122,126.9996425,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56654057,126.9943474,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56683064,127.0000118,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56690751,127.0016448,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56664424,126.9965173,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56688543,127.0011365,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56671375,127.0007715,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.5668823,127.0010726,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56651557,126.993833,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56636186,126.9938099,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56690456,127.0015807,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56653746,126.9942829,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56657098,126.994816,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.5664136,126.9948579,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56698996,126.9978532,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56619376,126.9905707,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.567065,126.9979402,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56691065,127.0017087,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56636561,126.9938744,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56641062,126.994794,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.566884,126.998582,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56653118,126.9941543,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56664985,126.9995179,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56687293,127.0008805,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56636936,126.9939388,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56689861,127.0014515,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56617966,126.9902944,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56688871,127.0012005,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.5666707,126.9970328,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56651883,126.9938972,
을지로 공영주차장(시),중구 을지로3가 282-8,,37.56663534,126.9963254,
